Price,District,Town,Type,EnergyCertificate,Parking,ConstructionYear,TotalArea,Garage,Elevator,ElectricCarsCharging,NumberOfBedrooms,NumberOfWC,LivingArea,NumberOfBathrooms,Region
175000.0,Aveiro,Moita,House,C,1.0,1937.0,84.0,False,False,False,2.0,1.0,108.0,1.0,Centro
460000.0,Aveiro,Gafanha da Nazaré,House,NC,1.0,2024.0,163.0,False,False,True,2.0,1.0,163.0,3.0,Centro
189000.0,Aveiro,Gafanha da Nazaré,Apartment,E,0.0,2001.0,92.0,True,False,False,2.0,0.0,92.0,2.0,Centro
170000.0,Aveiro,Cacia,Apartment,E,1.0,1998.0,84.0,True,False,False,3.0,1.0,82.0,2.0,Centro
240000.0,Aveiro,Glória e Vera Cruz,House,F,0.0,1967.0,267.0,False,False,False,3.0,1.0,116.0,2.0,Centro
496120.0,Aveiro,Glória e Vera Cruz,Apartment,B,1.0,2023.0,150.0,False,True,True,3.0,0.0,94.0,2.0,Centro
424640.0,Aveiro,Glória e Vera Cruz,Apartment,B,1.0,2023.0,126.0,False,True,True,2.0,0.0,81.0,2.0,Centro
498000.0,Aveiro,Esgueira,Apartment,A,1.0,2023.0,161.0,False,True,False,3.0,0.0,137.0,3.0,Centro
190000.0,Aveiro,Arrifana,Apartment,B-,0.0,2003.0,98.0,True,True,False,2.0,0.0,98.0,2.0,Norte
195000.0,Aveiro,"Mealhada, Ventosa do Bairro e Antes",Apartment,D,1.0,2006.0,121.0,False,True,False,3.0,0.0,104.0,2.0,Centro
200000.0,Aveiro,Vacariça,House,F,0.0,1971.0,86.0,True,False,False,3.0,1.0,171.0,2.0,Centro
230000.0,Aveiro,"Mealhada, Ventosa do Bairro e Antes",Apartment,B-,0.0,2006.0,150.0,True,True,False,3.0,2.0,150.0,2.0,Centro
197500.0,Aveiro,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Apartment,C,1.0,1997.0,110.0,False,False,False,3.0,1.0,129.0,3.0,Centro
270000.0,Aveiro,Gafanha da Nazaré,House,D,0.0,1971.0,105.0,False,False,False,3.0,0.0,105.0,2.0,Centro
180000.0,Aveiro,Vacariça,House,F,0.0,1971.0,86.0,True,False,False,3.0,1.0,171.0,2.0,Centro
98000.0,Aveiro,São João da Madeira,Apartment,E,0.0,1991.0,86.0,False,False,False,3.0,1.0,86.0,1.0,Norte
59000.0,Aveiro,Préstimo e Macieira de Alcoba,House,F,0.0,2007.0,70.0,False,False,False,3.0,0.0,70.0,1.0,Centro
359900.0,Aveiro,Vila de Cucujães,House,A,0.0,2016.0,156.0,True,False,True,3.0,0.0,156.0,4.0,Centro
372000.0,Aveiro,Glória e Vera Cruz,Apartment,A+,1.0,2023.0,101.0,False,True,True,2.0,1.0,86.0,2.0,Centro
159000.0,Aveiro,Oliveirinha,Apartment,NC,0.0,2004.0,82.0,True,False,False,1.0,1.0,82.0,2.0,Centro
165000.0,Aveiro,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Apartment,D,0.0,1991.0,87.0,True,False,False,2.0,0.0,105.0,1.0,Centro
170000.0,Aveiro,Mozelos,Apartment,D,1.0,1986.0,98.0,False,False,False,3.0,1.0,98.0,2.0,Norte
199900.0,Aveiro,Monte,House,E,0.0,1988.0,278.0,True,False,False,4.0,0.0,139.0,2.0,Centro
260000.0,Aveiro,Paços de Brandão,Apartment,E,1.0,2003.0,178.0,False,True,True,2.0,1.0,178.0,3.0,Norte
139900.0,Aveiro,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Apartment,D,0.0,1992.0,90.0,False,False,False,3.0,1.0,86.0,2.0,Centro
75000.0,Aveiro,Rocas do Vouga,House,F,1.0,1950.0,158.0,False,False,False,4.0,0.0,158.0,1.0,Centro
255000.0,Aveiro,Oliveirinha,House,F,0.0,1995.0,131.0,True,False,False,3.0,0.0,131.0,2.0,Centro
209000.0,Aveiro,São Bernardo,Apartment,D,0.0,2010.0,70.0,True,True,False,1.0,2.0,65.0,2.0,Centro
185000.0,Aveiro,"Lobão, Gião, Louredo e Guisande",Apartment,E,0.0,2000.0,84.0,True,False,False,3.0,2.0,84.0,4.0,Norte
265000.0,Aveiro,Mozelos,House,D,0.0,2018.0,128.0,False,False,False,3.0,0.0,159.0,3.0,Norte
129500.0,Aveiro,Oliveira do Bairro,Apartment,D,0.0,2004.0,79.0,False,True,False,2.0,0.0,79.0,2.0,Centro
179900.0,Aveiro,Gafanha da Nazaré,Apartment,C,0.0,2002.0,97.0,True,False,False,2.0,0.0,97.0,2.0,Centro
189000.0,Aveiro,Espinho,Apartment,D,1.0,1988.0,143.0,False,False,False,3.0,0.0,127.0,2.0,Norte
199000.0,Aveiro,São Salvador,House,F,1.0,1950.0,65.0,False,False,False,3.0,1.0,60.0,1.0,Centro
155000.0,Aveiro,Esmoriz,Apartment,D,0.0,1997.0,106.0,True,False,False,3.0,1.0,106.0,2.0,Centro
245000.0,Aveiro,Sobrado e Bairros,Apartment,A,0.0,2023.0,188.0,True,True,False,3.0,1.0,120.0,3.0,Norte
229000.0,Aveiro,Esgueira,House,D,0.0,1992.0,180.0,True,False,False,3.0,1.0,160.0,2.0,Centro
199000.0,Aveiro,São Paio de Oleiros,Apartment,D,1.0,1999.0,121.0,False,True,False,3.0,0.0,109.0,3.0,Norte
375000.0,Aveiro,Aradas,Apartment,B-,0.0,2002.0,165.0,True,True,False,5.0,3.0,165.0,3.0,Centro
245000.0,Aveiro,Torreira,Apartment,E,0.0,2019.0,174.0,True,False,False,3.0,0.0,140.0,2.0,Centro
235000.0,Aveiro,Gafanha da Boa Hora,House,E,0.0,2005.0,195.0,True,False,False,2.0,1.0,195.0,2.0,Centro
585000.0,Aveiro,Espinho,Apartment,NC,0.0,2021.0,130.0,True,True,False,3.0,0.0,130.0,3.0,Norte
60000.0,Aveiro,Barcouço,House,F,0.0,1937.0,146.0,False,False,False,2.0,1.0,146.0,2.0,Centro
25900.0,Aveiro,"Mealhada, Ventosa do Bairro e Antes",House,NC,0.0,1950.0,47.0,False,False,False,2.0,0.0,47.0,1.0,Centro
49500.0,Aveiro,Fajões,House,NC,1.0,1950.0,69.0,False,False,False,1.0,0.0,69.0,0.0,Centro
239900.0,Aveiro,Aradas,Apartment,C,1.0,2010.0,105.0,False,False,False,3.0,0.0,105.0,2.0,Centro
198700.0,Aveiro,"Ovar, São João, Arada e São Vicente de Pereira Jusã",House,E,1.0,1964.0,195.0,True,False,False,6.0,1.0,190.0,2.0,Centro
267498.0,Aveiro,São João da Madeira,Apartment,NC,1.0,2022.0,103.0,False,True,True,2.0,0.0,107.0,0.0,Norte
399000.0,Aveiro,Gafanha da Boa Hora,House,D,0.0,2006.0,242.0,True,False,False,4.0,0.0,206.0,0.0,Centro
210000.0,Aveiro,Fermentelos,Apartment,NC,1.0,2024.0,116.0,False,True,True,2.0,0.0,109.0,2.0,Centro
220000.0,Aveiro,"Raiva, Pedorido e Paraíso",House,D,0.0,1992.0,245.0,True,False,False,4.0,2.0,195.0,4.0,Norte
145000.0,Aveiro,Sangalhos,House,NC,0.0,1990.0,72.0,True,False,False,3.0,1.0,72.0,1.0,Centro
215000.0,Aveiro,"Santa Maria da Feira, Travanca, Sanfins e Espargo",House,E,0.0,1998.0,126.0,True,False,False,3.0,1.0,126.0,3.0,Norte
320000.0,Aveiro,Albergaria-a-Velha e Valmaior,House,E,0.0,1995.0,191.0,True,False,False,4.0,2.0,156.0,3.0,Centro
269900.0,Aveiro,"Canedo, Vale e Vila Maior",House,D,0.0,2003.0,212.0,True,False,False,3.0,1.0,212.0,3.0,Norte
150000.0,Aveiro,Avanca,House,F,1.0,1958.0,74.0,False,False,False,2.0,0.0,64.0,1.0,Centro
299900.0,Aveiro,Esgueira,House,E,0.0,2005.0,182.0,True,False,False,4.0,1.0,181.0,4.0,Centro
66000.0,Aveiro,São João de Loure e Frossos,House,F,0.0,1951.0,100.0,False,False,False,3.0,0.0,60.0,1.0,Centro
130000.0,Aveiro,São Salvador,House,F,1.0,1988.0,210.0,False,False,False,3.0,1.0,162.0,2.0,Centro
240000.0,Aveiro,São Paio de Oleiros,House,E,0.0,1990.0,188.0,True,False,False,3.0,1.0,121.0,3.0,Norte
120000.0,Aveiro,Gafanha da Nazaré,Apartment,C,1.0,1991.0,100.0,False,True,False,2.0,0.0,85.0,1.0,Centro
169000.0,Aveiro,Esgueira,Apartment,NC,1.0,2000.0,86.0,False,True,False,2.0,1.0,85.0,1.0,Centro
95000.0,Aveiro,Santa Maria de Lamas,House,NC,1.0,1970.0,80.0,False,False,False,3.0,0.0,150.0,0.0,Norte
260000.0,Aveiro,Aguada de Cima,House,NC,0.0,2004.0,199.0,True,False,False,4.0,1.0,165.0,4.0,Centro
150000.0,Aveiro,Aradas,House,F,0.0,1968.0,52.0,True,False,False,3.0,0.0,52.0,1.0,Centro
240000.0,Aveiro,Chave,House,D,0.0,2001.0,157.0,True,False,False,3.0,2.0,156.0,4.0,Norte
250000.0,Aveiro,"Bustos, Troviscal e Mamarrosa",House,C,1.0,2003.0,154.0,True,False,True,4.0,1.0,143.0,2.0,Centro
169000.0,Aveiro,Oiã,Apartment,C,1.0,2002.0,126.0,False,False,False,3.0,0.0,126.0,2.0,Centro
335000.0,Aveiro,Glória e Vera Cruz,Apartment,D,0.0,1997.0,138.0,True,True,False,3.0,0.0,124.0,2.0,Centro
79000.0,Aveiro,São Pedro de Castelões,House,NC,1.0,1971.0,54.0,False,False,False,3.0,1.0,108.0,2.0,Centro
265000.0,Aveiro,Paços de Brandão,House,D,0.0,1982.0,174.0,True,False,False,3.0,1.0,152.0,2.0,Norte
285000.0,Aveiro,Barcouço,Apartment,D,0.0,2000.0,177.0,True,False,False,4.0,2.0,177.0,4.0,Centro
360000.0,Aveiro,Gafanha da Nazaré,House,A+,1.0,2024.0,129.0,False,False,False,3.0,2.0,126.0,2.0,Centro
67000.0,Aveiro,"Canedo, Vale e Vila Maior",House,NC,0.0,1951.0,150.0,False,False,False,9.0,0.0,96.0,2.0,Norte
270000.0,Aveiro,São Miguel do Souto e Mosteirô,House,C,0.0,2003.0,195.0,True,False,False,3.0,1.0,179.0,3.0,Norte
550000.0,Aveiro,Glória e Vera Cruz,Apartment,B,1.0,2010.0,282.0,False,True,True,4.0,0.0,181.0,4.0,Centro
130000.0,Aveiro,Aradas,House,NC,1.0,1951.0,192.0,False,False,False,5.0,1.0,173.0,2.0,Centro
139900.0,Aveiro,São João da Madeira,Apartment,E,0.0,1995.0,93.0,False,False,False,2.0,0.0,93.0,1.0,Norte
71500.0,Aveiro,"Mealhada, Ventosa do Bairro e Antes",House,NC,1.0,1937.0,70.0,False,False,False,3.0,0.0,130.0,0.0,Centro
325000.0,Aveiro,Esgueira,Apartment,B,1.0,2014.0,130.0,False,True,True,2.0,1.0,83.0,2.0,Centro
219990.0,Aveiro,Albergaria-a-Velha e Valmaior,House,F,1.0,1968.0,150.0,False,False,False,3.0,1.0,120.0,3.0,Centro
170000.0,Aveiro,Monte,House,D,1.0,2007.0,159.0,False,False,False,3.0,0.0,150.0,2.0,Centro
190000.0,Aveiro,Sobrado e Bairros,Apartment,A,0.0,2023.0,89.0,True,True,False,2.0,0.0,89.0,2.0,Norte
165000.0,Aveiro,Fonte de Angeão e Covão do Lobo,Apartment,B,1.0,2020.0,132.0,False,False,False,2.0,1.0,108.0,1.0,Centro
243000.0,Aveiro,Gafanha da Boa Hora,Apartment,E,0.0,1991.0,100.0,True,False,False,2.0,0.0,86.0,2.0,Centro
245000.0,Aveiro,Nogueira do Cravo e Pindelo,House,C,0.0,2007.0,123.0,True,False,False,3.0,2.0,123.0,4.0,Centro
248000.0,Aveiro,Sobrado e Bairros,House,F,1.0,2002.0,150.0,False,False,False,3.0,0.0,149.0,2.0,Norte
299990.0,Aveiro,Aguada de Cima,House,B,0.0,2006.0,201.0,True,False,False,4.0,4.0,201.0,5.0,Centro
279000.0,Aveiro,São Salvador,House,E,1.0,2003.0,238.0,False,False,False,3.0,1.0,160.0,3.0,Centro
175000.0,Aveiro,Águeda e Borralha,Apartment,C,1.0,1994.0,84.0,False,True,False,2.0,1.0,84.0,1.0,Centro
185000.0,Aveiro,Santa Maria de Lamas,Apartment,F,1.0,1992.0,110.0,False,False,False,3.0,1.0,93.0,2.0,Norte
205000.0,Aveiro,Oiã,Apartment,C,0.0,2005.0,150.0,True,False,False,3.0,0.0,150.0,2.0,Centro
365000.0,Aveiro,São Pedro de Castelões,House,D,0.0,2001.0,223.0,True,False,False,4.0,4.0,133.0,4.0,Centro
125000.0,Aveiro,Águeda e Borralha,House,B-,0.0,1996.0,180.0,False,False,False,3.0,1.0,180.0,2.0,Centro
139000.0,Aveiro,Glória e Vera Cruz,Apartment,C,0.0,1995.0,29.0,False,False,False,0.0,0.0,29.0,1.0,Centro
390000.0,Aveiro,São Paio de Oleiros,House,A+,0.0,2024.0,170.0,True,False,False,3.0,1.0,136.0,2.0,Norte
310000.0,Aveiro,Glória e Vera Cruz,Apartment,D,1.0,2000.0,120.0,False,True,False,3.0,3.0,120.0,3.0,Centro
180000.0,Aveiro,São Salvador,Apartment,C,0.0,1951.0,77.0,False,False,False,2.0,0.0,73.0,1.0,Centro
180000.0,Aveiro,Nogueira da Regedoura,House,F,0.0,1951.0,132.0,False,False,False,3.0,1.0,1.0,2.0,Norte
165000.0,Aveiro,"Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail",House,NC,1.0,1969.0,115.0,False,False,False,3.0,0.0,110.0,1.0,Centro
219000.0,Aveiro,Glória e Vera Cruz,House,F,0.0,1951.0,70.0,False,False,False,2.0,0.0,54.0,1.0,Centro
214000.0,Aveiro,Santa Joana,House,E,0.0,1998.0,125.0,True,False,False,2.0,2.0,200.0,2.0,Centro
399900.0,Aveiro,São Bernardo,House,A+,0.0,2020.0,219.0,True,False,False,3.0,0.0,193.0,3.0,Centro
340000.0,Aveiro,"Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail",House,E,0.0,2000.0,162.0,True,False,False,3.0,0.0,137.0,2.0,Centro
320000.0,Aveiro,"Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail",House,E,0.0,2000.0,162.0,True,False,False,3.0,0.0,137.0,2.0,Centro
188000.0,Aveiro,Águeda e Borralha,Apartment,C,0.0,1988.0,109.0,False,True,False,2.0,0.0,109.0,1.0,Centro
265000.0,Aveiro,São Jacinto,Apartment,E,0.0,1990.0,161.0,True,False,False,3.0,0.0,137.0,2.0,Centro
420000.0,Aveiro,"Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail",House,A+,1.0,2022.0,277.0,False,False,False,3.0,1.0,161.0,4.0,Centro
330000.0,Aveiro,Esmoriz,House,B,0.0,2018.0,115.0,True,False,False,3.0,0.0,115.0,2.0,Centro
160000.0,Aveiro,Sever do Vouga,Apartment,E,1.0,2004.0,119.0,False,True,False,2.0,2.0,119.0,4.0,Centro
50000.0,Aveiro,Roge,House,NC,0.0,1937.0,63.0,True,False,False,2.0,1.0,192.0,1.0,Centro
250000.0,Aveiro,Esmoriz,House,D,0.0,1987.0,118.0,True,False,False,3.0,0.0,118.0,2.0,Centro
68000.0,Aveiro,Rossas,House,F,0.0,1980.0,213.0,False,False,False,3.0,1.0,213.0,2.0,Norte
160000.0,Aveiro,Esmoriz,Apartment,B,1.0,2009.0,90.0,False,True,False,2.0,0.0,70.0,1.0,Centro
349500.0,Aveiro,Santa Joana,House,E,0.0,2003.0,213.0,True,False,False,4.0,0.0,200.0,3.0,Centro
600000.0,Aveiro,Gafanha da Nazaré,Apartment,C,1.0,1997.0,185.0,False,True,False,4.0,0.0,246.0,3.0,Centro
369000.0,Aveiro,Vagos e Santo António,House,E,0.0,2008.0,185.0,True,False,False,4.0,1.0,166.0,3.0,Centro
225000.0,Aveiro,Fiães,Apartment,E,1.0,1996.0,164.0,False,True,False,3.0,0.0,144.0,3.0,Norte
300000.0,Aveiro,"Santa Maria da Feira, Travanca, Sanfins e Espargo",House,F,1.0,1937.0,100.0,False,False,False,5.0,2.0,150.0,4.0,Norte
179900.0,Aveiro,Esgueira,House,C,0.0,1950.0,108.0,True,False,True,3.0,0.0,108.0,2.0,Centro
318500.0,Aveiro,Argoncilhe,House,F,0.0,1984.0,226.0,True,False,False,4.0,1.0,226.0,3.0,Norte
310000.0,Aveiro,São Roque,House,B,1.0,2011.0,181.0,True,False,False,3.0,1.0,160.0,3.0,Centro
275000.0,Aveiro,Glória e Vera Cruz,Apartment,NC,1.0,2024.0,83.0,False,True,False,1.0,1.0,77.0,1.0,Centro
295000.0,Aveiro,Glória e Vera Cruz,Apartment,NC,1.0,2024.0,98.0,False,True,False,1.0,1.0,76.0,1.0,Centro
229000.0,Aveiro,"Bustos, Troviscal e Mamarrosa",House,C,1.0,2009.0,145.0,False,False,False,2.0,2.0,140.0,2.0,Centro
152000.0,Aveiro,Vagos e Santo António,Apartment,D,0.0,1993.0,110.0,True,True,False,3.0,2.0,100.0,2.0,Centro
282000.0,Aveiro,Caldas de São Jorge e Pigeiros,House,D,0.0,2004.0,187.0,True,False,False,3.0,1.0,187.0,3.0,Norte
175000.0,Aveiro,Préstimo e Macieira de Alcoba,House,F,1.0,1982.0,90.0,False,False,False,3.0,0.0,90.0,1.0,Centro
66000.0,Aveiro,Sangalhos,House,F,0.0,1981.0,56.0,False,False,False,2.0,1.0,56.0,1.0,Centro
185000.0,Aveiro,Pardilhó,Apartment,D,1.0,2010.0,81.0,False,False,False,2.0,1.0,80.0,1.0,Centro
195000.0,Aveiro,Pardilhó,Apartment,C,1.0,2010.0,93.0,False,False,False,3.0,1.0,93.0,2.0,Centro
179900.0,Aveiro,Águeda e Borralha,House,D,0.0,1910.0,118.0,False,False,False,3.0,1.0,96.0,1.0,Centro
319000.0,Porto,Vila do Conde,Apartment,C,0.0,1998.0,96.0,True,True,False,2.0,2.0,96.0,2.0,Norte
55000.0,Aveiro,Vila de Cucujães,House,F,1.0,1981.0,55.0,False,False,False,2.0,1.0,55.0,1.0,Centro
149000.0,Aveiro,"Mealhada, Ventosa do Bairro e Antes",House,E,1.0,1950.0,229.0,False,False,False,6.0,3.0,229.0,3.0,Centro
170000.0,Aveiro,Oiã,Apartment,B-,0.0,2010.0,218.0,True,False,False,3.0,3.0,146.0,3.0,Centro
249500.0,Aveiro,Esgueira,House,NC,0.0,2016.0,144.0,True,False,False,4.0,4.0,144.0,4.0,Centro
265000.0,Aveiro,Espinho,House,F,1.0,1959.0,280.0,False,False,False,4.0,2.0,280.0,4.0,Norte
315000.0,Aveiro,Aradas,House,B,0.0,2012.0,191.0,True,False,False,5.0,0.0,191.0,2.0,Centro
215000.0,Aveiro,Águeda e Borralha,House,F,0.0,2004.0,120.0,True,False,False,3.0,0.0,170.0,2.0,Centro
380000.0,Aveiro,Glória e Vera Cruz,Apartment,D,0.0,1998.0,134.0,True,True,False,3.0,0.0,134.0,2.0,Centro
129900.0,Aveiro,Vila de Cucujães,House,F,0.0,1970.0,110.0,True,False,False,3.0,0.0,53.0,1.0,Centro
270000.0,Aveiro,Macieira de Cambra,House,D,1.0,1951.0,226.0,False,False,False,3.0,1.0,114.0,3.0,Centro
169000.0,Aveiro,Santa Maria de Lamas,Apartment,C,1.0,1991.0,113.0,False,True,False,3.0,0.0,113.0,2.0,Norte
165000.0,Aveiro,Santa Maria de Lamas,House,D,1.0,1937.0,113.0,False,False,False,2.0,0.0,75.0,1.0,Norte
186000.0,Aveiro,Oiã,Apartment,E,0.0,1997.0,122.0,True,True,False,3.0,0.0,122.0,3.0,Centro
120000.0,Aveiro,Arcos e Mogofores,Apartment,D,0.0,1995.0,72.0,False,True,False,1.0,0.0,72.0,1.0,Centro
225000.0,Aveiro,"Amoreira da Gândara, Paredes do Bairro e Ancas",House,F,1.0,1982.0,120.0,False,False,False,5.0,0.0,93.0,2.0,Centro
146500.0,Aveiro,Águeda e Borralha,Apartment,E,0.0,1988.0,70.0,False,False,False,2.0,0.0,70.0,1.0,Centro
295000.0,Aveiro,Águeda e Borralha,Apartment,D,0.0,2003.0,246.0,True,True,False,4.0,0.0,188.0,3.0,Centro
99500.0,Aveiro,Silva Escura e Dornelas,House,F,1.0,1951.0,104.0,False,False,False,3.0,0.0,104.0,1.0,Centro
180990.0,Aveiro,São João da Madeira,Apartment,A,1.0,2024.0,129.0,False,True,True,1.0,1.0,129.0,2.0,Norte
159490.0,Aveiro,São João da Madeira,Apartment,A,1.0,2024.0,129.0,False,True,True,1.0,1.0,129.0,2.0,Norte
228990.0,Aveiro,São João da Madeira,Apartment,A,1.0,2024.0,115.0,False,True,True,2.0,2.0,115.0,4.0,Norte
157490.0,Aveiro,São João da Madeira,Apartment,A,1.0,2024.0,66.0,False,True,True,1.0,1.0,66.0,2.0,Norte
229990.0,Aveiro,São João da Madeira,Apartment,A,1.0,2024.0,115.0,False,True,True,2.0,2.0,115.0,4.0,Norte
30000.0,Aveiro,Arões,House,NC,1.0,1951.0,50.0,False,False,False,3.0,1.0,50.0,2.0,Centro
120000.0,Aveiro,"Bustos, Troviscal e Mamarrosa",House,NC,0.0,1968.0,165.0,True,False,False,3.0,0.0,165.0,1.0,Centro
70000.0,Aveiro,"Mealhada, Ventosa do Bairro e Antes",House,NC,0.0,1970.0,90.0,True,False,False,1.0,1.0,90.0,1.0,Centro
380000.0,Aveiro,Várzea,House,C,0.0,1984.0,263.0,True,False,False,4.0,0.0,263.0,2.0,Norte
205000.0,Aveiro,Sever do Vouga,Apartment,A+,1.0,2023.0,126.0,False,True,True,3.0,0.0,174.0,2.0,Centro
409000.0,Aveiro,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Apartment,A,0.0,2024.0,149.0,True,True,True,3.0,1.0,230.0,4.0,Norte
409000.0,Aveiro,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Apartment,A,0.0,2024.0,148.0,True,True,True,3.0,1.0,223.0,4.0,Norte
389000.0,Aveiro,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Apartment,A,0.0,2024.0,149.0,True,True,True,3.0,1.0,226.0,4.0,Norte
376000.0,Aveiro,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Apartment,A,0.0,2024.0,149.0,True,True,True,3.0,1.0,226.0,4.0,Norte
218400.0,Aveiro,Arcos e Mogofores,Apartment,A,1.0,2024.0,98.0,False,True,False,2.0,0.0,90.0,1.0,Centro
264000.0,Aveiro,Arcos e Mogofores,Apartment,A,0.0,2024.0,137.0,True,True,False,3.0,0.0,125.0,2.0,Centro
237200.0,Aveiro,Arcos e Mogofores,Apartment,A,0.0,2024.0,118.0,True,True,False,3.0,0.0,108.0,2.0,Centro
223600.0,Aveiro,Arcos e Mogofores,Apartment,A,0.0,2024.0,107.0,True,True,False,3.0,0.0,98.0,1.0,Centro
204880.0,Aveiro,Arcos e Mogofores,Apartment,A,1.0,2024.0,93.0,False,True,False,2.0,0.0,83.0,1.0,Centro
215000.0,Aveiro,Beduído e Veiros,Apartment,A+,1.0,2024.0,84.0,False,False,False,2.0,2.0,96.0,3.0,Centro
225000.0,Aveiro,Beduído e Veiros,Apartment,A+,0.0,2024.0,84.0,True,False,False,2.0,2.0,100.0,3.0,Centro
285000.0,Aveiro,Beduído e Veiros,Apartment,A+,1.0,2024.0,120.0,False,False,False,3.0,3.0,133.0,3.0,Centro
280000.0,Aveiro,Beduído e Veiros,Apartment,A+,1.0,2024.0,120.0,False,False,False,3.0,3.0,131.0,3.0,Centro
275000.0,Aveiro,"Ovar, São João, Arada e São Vicente de Pereira Jusã",House,A+,0.0,2010.0,153.0,True,False,False,3.0,3.0,153.0,3.0,Centro
200000.0,Aveiro,Vila de Cucujães,House,F,0.0,1983.0,206.0,True,False,False,4.0,0.0,206.0,2.0,Centro
239500.0,Aveiro,Esgueira,Apartment,D,0.0,1986.0,117.0,False,True,False,3.0,0.0,117.0,2.0,Centro
84000.0,Aveiro,Roge,House,F,1.0,1951.0,63.0,False,False,False,3.0,0.0,118.0,1.0,Centro
30000.0,Aveiro,Tropeço,House,F,0.0,1951.0,62.0,False,False,False,2.0,0.0,128.0,1.0,Norte
110000.0,Aveiro,Maceda,House,F,1.0,1937.0,180.0,False,False,False,3.0,1.0,180.0,2.0,Centro
590000.0,Aveiro,Anta e Guetim,House,A,0.0,2021.0,262.0,True,False,False,3.0,1.0,192.0,4.0,Norte
185000.0,Aveiro,Glória e Vera Cruz,Apartment,NC,0.0,2024.0,37.0,False,False,False,0.0,0.0,37.0,1.0,Centro
330000.0,Aveiro,Fonte de Angeão e Covão do Lobo,House,NC,1.0,1995.0,230.0,True,False,False,4.0,1.0,230.0,4.0,Centro
169000.0,Aveiro,Águeda e Borralha,Apartment,C,1.0,1991.0,151.0,False,False,False,3.0,0.0,151.0,2.0,Centro
367000.0,Aveiro,Espinho,Apartment,D,1.0,1985.0,152.0,False,True,False,5.0,1.0,126.0,3.0,Norte
215000.0,Aveiro,"Santa Maria da Feira, Travanca, Sanfins e Espargo",House,D,1.0,1975.0,130.0,True,False,False,3.0,0.0,120.0,2.0,Norte
250000.0,Aveiro,Gafanha do Carmo,House,D,0.0,2003.0,128.0,True,False,False,3.0,0.0,128.0,0.0,Centro
274300.0,Aveiro,Gafanha do Carmo,House,D,0.0,2003.0,128.0,True,False,False,3.0,0.0,128.0,3.0,Centro
225000.0,Aveiro,Espinho,Apartment,C,1.0,1987.0,103.0,False,True,False,3.0,0.0,103.0,2.0,Norte
119000.0,Aveiro,Real,House,F,1.0,1942.0,77.0,False,False,False,2.0,1.0,174.0,1.0,Norte
189000.0,Aveiro,"Bustos, Troviscal e Mamarrosa",House,F,0.0,1982.0,248.0,True,False,False,3.0,0.0,114.0,2.0,Centro
235000.0,Aveiro,Gafanha da Nazaré,Apartment,B,0.0,2022.0,48.0,True,True,True,1.0,0.0,39.0,1.0,Centro
375000.0,Aveiro,Arcos e Mogofores,House,A+,0.0,2024.0,260.0,True,False,False,4.0,0.0,260.0,3.0,Centro
230000.0,Aveiro,Gafanha da Nazaré,Apartment,A,1.0,2024.0,55.0,False,True,False,1.0,2.0,53.0,2.0,Centro
225000.0,Aveiro,Gafanha da Nazaré,Apartment,A,1.0,2024.0,86.0,False,True,False,1.0,2.0,48.0,2.0,Centro
220000.0,Aveiro,Gafanha da Nazaré,Apartment,A,1.0,2024.0,60.0,False,True,False,1.0,2.0,48.0,2.0,Centro
65000.0,Aveiro,Nogueira do Cravo e Pindelo,House,NC,0.0,1951.0,51.0,False,False,False,4.0,1.0,51.0,1.0,Centro
125000.0,Aveiro,Nogueira do Cravo e Pindelo,House,NC,1.0,1951.0,100.0,False,False,False,5.0,1.0,100.0,1.0,Centro
175000.0,Aveiro,Pampilhosa,Apartment,D,0.0,1998.0,207.0,False,False,False,3.0,1.0,207.0,3.0,Centro
280000.0,Aveiro,Espinho,Apartment,NC,0.0,2024.0,91.0,True,True,False,2.0,0.0,83.0,2.0,Norte
300000.0,Aveiro,Espinho,Apartment,NC,0.0,2024.0,98.0,True,True,False,2.0,0.0,89.0,2.0,Norte
240000.0,Aveiro,Espinho,Apartment,NC,0.0,2024.0,74.0,True,True,False,1.0,0.0,67.0,1.0,Norte
290000.0,Aveiro,Espinho,Apartment,NC,0.0,2024.0,91.0,True,True,False,2.0,0.0,83.0,2.0,Norte
310000.0,Aveiro,Espinho,Apartment,NC,0.0,2024.0,98.0,True,True,False,2.0,0.0,89.0,2.0,Norte
315000.0,Aveiro,Espinho,Apartment,NC,0.0,2024.0,109.0,True,True,False,2.0,0.0,99.0,2.0,Norte
305000.0,Aveiro,Espinho,Apartment,NC,0.0,2024.0,105.0,True,True,False,2.0,0.0,95.0,2.0,Norte
